Unnamed: 0.1,Unnamed: 0,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD_SCENARIO,transaction_type,Merged Fraud,Month
67514,67514,67514,2023-01-08 04:03:11,2571,3122,442.78,619391,7,Legitimate Transaction,0,Legitimate Transaction,1
603182,603182,603182,2023-03-04 18:13:51,2383,7716,281.47,5422431,62,Legitimate Transaction,0,Legitimate Transaction,3
1178153,1178153,1178153,2023-05-03 18:15:08,3798,2413,517.06,10606508,122,Legitimate Transaction,0,Legitimate Transaction,5
1006651,1006651,1006651,2023-04-15 20:58:27,3681,6212,922.02,9061107,104,Legitimate Transaction,0,Legitimate Transaction,4
882923,882923,882923,2023-04-03 03:22:08,4445,96,25.04,7960928,92,Legitimate Transaction,0,Legitimate Transaction,4
677408,677408,677408,2023-03-12 13:45:58,1167,8790,326.77,6097558,70,Legitimate Transaction,0,Legitimate Transaction,3
1000097,1000097,1000097,2023-04-15 08:47:39,2926,6944,591.98,9017259,104,Legitimate Transaction,0,Legitimate Transaction,4
1296309,1296309,1296309,2023-05-16 07:57:53,2280,5426,217.46,11692673,135,Legitimate Transaction,0,Legitimate Transaction,5
1442553,1442553,1442553,2023-05-31 11:52:38,4699,2001,1089.49,13002758,150,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
864072,864072,864072,2023-04-01 05:26:28,2308,400,1.28,7795588,90,Legitimate Transaction,0,Legitimate Transaction,4
585516,585516,585516,2023-03-03 02:55:09,4557,4392,844.55,5280909,61,Legitimate Transaction,0,Legitimate Transaction,3
1353044,1353044,1353044,2023-05-22 06:21:32,2858,679,224.46,12205292,141,Legitimate Transaction,0,Legitimate Transaction,5
128236,128236,128236,2023-01-14 10:09:17,4530,1487,445.19,1159757,13,Legitimate Transaction,0,Legitimate Transaction,1
827211,827211,827211,2023-03-28 08:38:59,343,6315,158.42,7461539,86,Legitimate Transaction,0,Legitimate Transaction,3
957448,957448,957448,2023-04-10 16:39:10,2326,3053,542.12,8613550,99,Legitimate Transaction,0,Legitimate Transaction,4
1707211,1707211,1707211,2023-06-28 04:43:13,2592,7330,607.07,15396193,178,Legitimate Transaction,0,Legitimate Transaction,6
1048426,1048426,1048426,2023-04-20 09:56:09,169,5825,8.35,9453369,109,Legitimate Transaction,0,Legitimate Transaction,4
1318888,1318888,1318888,2023-05-18 13:06:17,160,2729,1053.58,11883977,137,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
947596,947596,947596,2023-04-09 16:03:32,3920,1862,866.14,8525012,98,Legitimate Transaction,0,Legitimate Transaction,4
1106004,1106004,1106004,2023-04-26 10:20:33,2454,1234,39.94,9973233,115,Legitimate Transaction,0,Legitimate Transaction,4
400693,400693,400693,2023-02-11 15:28:24,3998,8621,1598.65,3598104,41,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
930836,930836,930836,2023-04-08 01:01:04,4728,3762,63.98,8384464,97,Legitimate Transaction,0,Legitimate Transaction,4
407025,407025,407025,2023-02-12 10:45:17,964,4444,716.0,3667517,42,Legitimate Transaction,0,Legitimate Transaction,2
1666800,1666800,1666800,2023-06-23 17:55:46,4580,1163,9.17,15011746,173,Legitimate Transaction,0,Legitimate Transaction,6
1201106,1201106,1201106,2023-05-06 08:51:41,2399,2448,861.59,10831901,125,Legitimate Transaction,0,Legitimate Transaction,5
1054861,1054861,1054861,2023-04-21 01:21:27,2009,6673,1224.83,9508887,110,Fraudulent Transaction Internet,1,Fraudulent Transaction,4
115791,115791,115791,2023-01-13 04:45:15,4032,6296,920.1,1053915,12,Legitimate Transaction,0,Legitimate Transaction,1
554463,554463,554463,2023-02-27 15:47:34,926,8721,445.31,4981654,57,Legitimate Transaction,0,Legitimate Transaction,2
1415564,1415564,1415564,2023-05-28 14:25:49,4820,2773,568.39,12752749,147,Legitimate Transaction,0,Legitimate Transaction,5
1497783,1497783,1497783,2023-06-06 08:57:47,3952,6994,1121.01,13510667,156,Fraudulent Transaction Internet,1,Fraudulent Transaction,6
470572,470572,470572,2023-02-19 00:57:20,3780,1079,1199.7,4237040,49,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
1283368,1283368,1283368,2023-05-14 17:49:04,3680,9121,1245.71,11555344,133,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
97589,97589,97589,2023-01-11 07:08:52,729,3517,49.55,889732,10,Legitimate Transaction,0,Legitimate Transaction,1
183233,183233,183233,2023-01-20 05:57:12,1361,1717,333.15,1663032,19,Legitimate Transaction,0,Legitimate Transaction,1
786437,786437,786437,2023-03-24 00:59:23,81,9256,993.78,7088363,82,Legitimate Transaction,0,Legitimate Transaction,3
497550,497550,497550,2023-02-21 16:30:10,1423,8982,268.73,4465810,51,Legitimate Transaction,0,Legitimate Transaction,2
561245,561245,561245,2023-02-28 11:33:30,4082,5829,27.67,5052810,58,Legitimate Transaction,0,Legitimate Transaction,2
841056,841056,841056,2023-03-29 15:07:30,1964,7897,834.05,7571250,87,Legitimate Transaction,0,Legitimate Transaction,3
1218074,1218074,1218074,2023-05-08 03:49:38,505,6894,287.06,10986578,127,Legitimate Transaction,0,Legitimate Transaction,5
330055,330055,330055,2023-02-04 10:22:02,1999,8343,681.61,2974922,34,Legitimate Transaction,0,Legitimate Transaction,2
1647616,1647616,1647616,2023-06-21 18:14:40,372,7237,334.41,14840080,171,Legitimate Transaction,0,Legitimate Transaction,6
1009160,1009160,1009160,2023-04-16 07:59:28,4566,9091,237.41,9100768,105,Legitimate Transaction,0,Legitimate Transaction,4
1118703,1118703,1118703,2023-04-27 14:41:04,306,5380,130.65,10075264,116,Legitimate Transaction,0,Legitimate Transaction,4
210612,210612,210612,2023-01-22 20:47:06,4235,9985,889.63,1889226,21,Legitimate Transaction,0,Legitimate Transaction,1
457841,457841,457841,2023-02-17 14:38:36,1750,4599,402.69,4113516,47,Legitimate Transaction,0,Legitimate Transaction,2
1425635,1425635,1425635,2023-05-29 15:05:27,588,8835,453.59,12841527,148,Legitimate Transaction,0,Legitimate Transaction,5
1310025,1310025,1310025,2023-05-17 14:00:12,3924,3969,84.68,11800812,136,Legitimate Transaction,0,Legitimate Transaction,5
138432,138432,138432,2023-01-15 11:09:14,1054,5865,90.21,1249754,14,Legitimate Transaction,0,Legitimate Transaction,1
1723766,1723766,1723766,2023-06-29 16:50:33,1699,3976,2001.63,15526233,179,Fraudulent Transaction Internet,1,Fraudulent Transaction,6
179738,179738,179738,2023-01-19 15:47:01,2353,4051,69.16,1612021,18,Legitimate Transaction,0,Legitimate Transaction,1
1740787,1740787,1740787,2023-07-01 13:24:44,2207,2145,199.89,15686684,181,Legitimate Transaction,0,Legitimate Transaction,7
137860,137860,137860,2023-01-15 10:18:05,1019,3060,55.11,1246685,14,Legitimate Transaction,0,Legitimate Transaction,1
1414068,1414068,1414068,2023-05-28 12:18:12,4280,4849,409.42,12745092,147,Legitimate Transaction,0,Legitimate Transaction,5
687743,687743,687743,2023-03-13 15:02:58,2095,401,220.37,6188578,71,Legitimate Transaction,0,Legitimate Transaction,3
837749,837749,837749,2023-03-29 10:16:51,221,8237,1199.7,7553811,87,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
820394,820394,820394,2023-03-27 12:43:26,1801,1869,941.93,7389806,85,Legitimate Transaction,0,Legitimate Transaction,3
1004771,1004771,1004771,2023-04-15 15:54:23,1778,3729,52.74,9042863,104,Legitimate Transaction,0,Legitimate Transaction,4
1071967,1071967,1071967,2023-04-22 16:13:09,3787,2555,637.35,9648789,111,Legitimate Transaction,0,Legitimate Transaction,4
1116043,1116043,1116043,2023-04-27 10:44:34,449,8990,546.82,10061074,116,Legitimate Transaction,0,Legitimate Transaction,4
23075,23075,23075,2023-01-03 10:43:22,3404,7707,553.81,211402,2,Legitimate Transaction,0,Legitimate Transaction,1
1554438,1554438,1554438,2023-06-12 06:59:42,2746,2064,840.23,14021982,162,Legitimate Transaction,0,Legitimate Transaction,6
1473403,1473403,1473403,2023-06-03 15:41:49,2790,8591,572.59,13275709,153,Legitimate Transaction,0,Legitimate Transaction,6
108533,108533,108533,2023-01-12 09:33:01,3884,8377,286.85,984781,11,Legitimate Transaction,0,Legitimate Transaction,1
1494318,1494318,1494318,2023-06-05 19:35:35,1137,3644,107.05,13462535,155,Legitimate Transaction,0,Legitimate Transaction,6
1483098,1483098,1483098,2023-06-04 15:39:08,2437,3243,46.38,13361948,154,Legitimate Transaction,0,Legitimate Transaction,6
756779,756779,756779,2023-03-20 18:33:32,375,6481,53.66,6806012,78,Legitimate Transaction,0,Legitimate Transaction,3
147023,147023,147023,2023-01-16 09:50:43,1128,8169,55.65,1331443,15,Legitimate Transaction,0,Legitimate Transaction,1
1167395,1167395,1167395,2023-05-02 15:43:15,3723,6374,1480.44,10510995,121,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
678994,678994,678994,2023-03-12 16:23:08,4414,8915,102.81,6106988,70,Legitimate Transaction,0,Legitimate Transaction,3
853133,853133,853133,2023-03-30 21:11:47,194,6663,349.17,7679507,88,Legitimate Transaction,0,Legitimate Transaction,3
504599,504599,504599,2023-02-22 12:46:18,3100,9607,979.67,4538778,52,Legitimate Transaction,0,Legitimate Transaction,2
662390,662390,662390,2023-03-11 04:14:15,4782,9906,879.17,5976855,69,Legitimate Transaction,0,Legitimate Transaction,3
994996,994996,994996,2023-04-14 15:25:37,2505,94,30.62,8954737,103,Legitimate Transaction,0,Legitimate Transaction,4
364375,364375,364375,2023-02-07 21:06:57,2431,6973,667.44,3272817,37,Legitimate Transaction,0,Legitimate Transaction,2
1540665,1540665,1540665,2023-06-10 15:55:13,830,8174,367.45,13881313,160,Legitimate Transaction,0,Legitimate Transaction,6
1206322,1206322,1206322,2023-05-06 16:50:32,155,7895,126.63,10860632,125,Legitimate Transaction,0,Legitimate Transaction,5
867963,867963,867963,2023-04-01 12:04:17,4510,1818,753.02,7819457,90,Legitimate Transaction,0,Legitimate Transaction,4
1642313,1642313,1642313,2023-06-21 09:43:40,2791,412,478.73,14809420,171,Legitimate Transaction,0,Legitimate Transaction,6
1750790,1750790,1750790,2023-07-02 14:13:23,315,4253,731.16,15776003,182,Legitimate Transaction,0,Legitimate Transaction,7
239532,239532,239532,2023-01-25 20:49:45,1623,4704,429.49,2148585,24,Legitimate Transaction,0,Legitimate Transaction,1
195335,195335,195335,2023-01-21 10:32:35,935,7689,35.47,1765955,20,Legitimate Transaction,0,Legitimate Transaction,1
1027026,1027026,1027026,2023-04-18 05:20:56,158,2910,277.96,9264056,107,Legitimate Transaction,0,Legitimate Transaction,4
680408,680408,680408,2023-03-12 20:17:41,3879,6408,626.01,6121061,70,Legitimate Transaction,0,Legitimate Transaction,3
327697,327697,327697,2023-02-04 06:07:34,2884,2541,330.72,2959654,34,Legitimate Transaction,0,Legitimate Transaction,2
573662,573662,573662,2023-03-01 16:09:48,2858,7593,447.74,5155788,59,Legitimate Transaction,0,Legitimate Transaction,3
920874,920874,920874,2023-04-06 21:54:26,4921,8936,1411.91,8286866,95,Fraudulent Transaction Internet,1,Fraudulent Transaction,4
280749,280749,280749,2023-01-30 08:19:05,3549,6187,59.84,2535545,29,Legitimate Transaction,0,Legitimate Transaction,1
1689476,1689476,1689476,2023-06-26 07:49:23,4352,3392,365.57,15234563,176,Legitimate Transaction,0,Legitimate Transaction,6
890617,890617,890617,2023-04-03 17:19:51,4919,6064,23.13,8011191,92,Legitimate Transaction,0,Legitimate Transaction,4
1023756,1023756,1023756,2023-04-17 15:42:37,2908,8032,68.76,9214957,106,Legitimate Transaction,0,Legitimate Transaction,4
1303947,1303947,1303947,2023-05-17 01:32:58,701,6703,226.35,11755978,136,Legitimate Transaction,0,Legitimate Transaction,5
470295,470295,470295,2023-02-18 22:13:22,4086,7535,46.38,4227202,48,Legitimate Transaction,0,Legitimate Transaction,2
1200219,1200219,1200219,2023-05-06 07:18:06,3340,5673,866.88,10826286,125,Legitimate Transaction,0,Legitimate Transaction,5
1381601,1381601,1381601,2023-05-25 05:50:10,2736,753,160.17,12462610,144,Legitimate Transaction,0,Legitimate Transaction,5
1006082,1006082,1006082,2023-04-15 18:40:16,351,6825,134.33,9052816,104,Legitimate Transaction,0,Legitimate Transaction,4
205903,205903,205903,2023-01-22 11:47:09,2031,8072,451.92,1856829,21,Legitimate Transaction,0,Legitimate Transaction,1
837955,837955,837955,2023-03-29 10:33:55,2985,8169,1063.59,7554835,87,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
1004437,1004437,1004437,2023-04-15 15:19:08,3758,3882,1266.86,9040748,104,Fraudulent Transaction Internet,1,Fraudulent Transaction,4
1265217,1265217,1265217,2023-05-12 21:00:52,481,9929,102.19,11394052,131,Legitimate Transaction,0,Legitimate Transaction,5
1522062,1522062,1522062,2023-06-08 16:58:13,3185,5502,128.0,13712293,158,Legitimate Transaction,0,Legitimate Transaction,6
811931,811931,811931,2023-03-26 14:25:16,4870,5574,1104.82,7309516,84,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
868533,868533,868533,2023-04-01 12:52:51,3225,7865,100.5,7822371,90,Legitimate Transaction,0,Legitimate Transaction,4
575428,575428,575428,2023-03-01 21:08:24,3488,9721,459.0,5173704,59,Legitimate Transaction,0,Legitimate Transaction,3
302689,302689,302689,2023-02-01 12:23:16,314,4439,1068.91,2722996,31,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
783956,783956,783956,2023-03-23 15:29:03,818,3594,589.3,7054143,81,Legitimate Transaction,0,Legitimate Transaction,3
1293816,1293816,1293816,2023-05-15 20:41:59,37,5446,158.07,11652119,134,Legitimate Transaction,0,Legitimate Transaction,5
1241475,1241475,1241475,2023-05-10 11:50:24,1760,9626,298.42,11188224,129,Legitimate Transaction,0,Legitimate Transaction,5
936107,936107,936107,2023-04-08 12:46:58,2680,5996,365.42,8426818,97,Legitimate Transaction,0,Legitimate Transaction,4
232370,232370,232370,2023-01-25 07:52:02,3485,7552,4.14,2101922,24,Legitimate Transaction,0,Legitimate Transaction,1
1016694,1016694,1016694,2023-04-17 01:49:37,4486,8196,83.34,9164977,106,Legitimate Transaction,0,Legitimate Transaction,4
261746,261746,261746,2023-01-28 08:57:55,700,8118,8.87,2365075,27,Legitimate Transaction,0,Legitimate Transaction,1
850683,850683,850683,2023-03-30 15:02:23,825,4065,773.87,7657343,88,Legitimate Transaction,0,Legitimate Transaction,3
1581666,1581666,1581666,2023-06-15 01:33:42,2317,5351,419.11,14261622,165,Legitimate Transaction,0,Legitimate Transaction,6
1571335,1571335,1571335,2023-06-13 20:02:14,4992,2775,265.34,14155334,163,Legitimate Transaction,0,Legitimate Transaction,6
157979,157979,157979,2023-01-17 11:53:18,2740,9865,411.22,1425198,16,Legitimate Transaction,0,Legitimate Transaction,1
996382,996382,996382,2023-04-14 18:20:28,3290,2967,58.1,8965228,103,Legitimate Transaction,0,Legitimate Transaction,4
216302,216302,216302,2023-01-23 12:30:46,3966,8223,91.32,1945846,22,Legitimate Transaction,0,Legitimate Transaction,1
160185,160185,160185,2023-01-17 15:12:53,2971,5954,566.53,1437173,16,Legitimate Transaction,0,Legitimate Transaction,1
259928,259928,259928,2023-01-28 04:52:43,2114,7034,546.41,2350363,27,Legitimate Transaction,0,Legitimate Transaction,1
1643758,1643758,1643758,2023-06-21 11:47:16,435,7718,132.26,14816836,171,Legitimate Transaction,0,Legitimate Transaction,6
1414669,1414669,1414669,2023-05-28 13:06:23,3972,3969,214.08,12747983,147,Legitimate Transaction,0,Legitimate Transaction,5
1543003,1543003,1543003,2023-06-11 01:00:28,4832,8337,631.79,13914028,161,Legitimate Transaction,0,Legitimate Transaction,6
104273,104273,104273,2023-01-11 18:11:11,50,1477,702.75,929471,10,Legitimate Transaction,0,Legitimate Transaction,1
571669,571669,571669,2023-03-01 12:59:40,1668,5383,616.81,5144380,59,Legitimate Transaction,0,Legitimate Transaction,3
1189532,1189532,1189532,2023-05-05 03:55:53,2784,8773,1370.23,10727753,124,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
830366,830366,830366,2023-03-28 13:13:58,4422,9567,505.89,7478038,86,Legitimate Transaction,0,Legitimate Transaction,3
225727,225727,225727,2023-01-24 12:12:37,3981,3820,875.79,2031157,23,Legitimate Transaction,0,Legitimate Transaction,1
636627,636627,636627,2023-03-08 10:23:53,3599,5303,718.82,5739833,66,Legitimate Transaction,0,Legitimate Transaction,3
527379,527379,527379,2023-02-24 20:58:32,859,6931,437.69,4741112,54,Legitimate Transaction,0,Legitimate Transaction,2
1277510,1277510,1277510,2023-05-14 08:25:00,2492,5387,562.98,11521500,133,Legitimate Transaction,0,Legitimate Transaction,5
500066,500066,500066,2023-02-22 04:26:07,650,225,713.72,4508767,52,Legitimate Transaction,0,Legitimate Transaction,2
958100,958100,958100,2023-04-10 18:08:17,2802,2968,401.88,8618897,99,Legitimate Transaction,0,Legitimate Transaction,4
797358,797358,797358,2023-03-25 06:29:04,116,6281,484.05,7194544,83,Legitimate Transaction,0,Legitimate Transaction,3
1495472,1495472,1495472,2023-06-06 03:25:34,3974,4196,770.33,13490734,156,Legitimate Transaction,0,Legitimate Transaction,6
76873,76873,76873,2023-01-09 03:22:09,59,5447,326.11,703329,8,Legitimate Transaction,0,Legitimate Transaction,1
270559,270559,270559,2023-01-29 07:27:37,1595,5363,501.94,2446057,28,Legitimate Transaction,0,Legitimate Transaction,1
21793,21793,21793,2023-01-03 08:44:26,127,9706,120.28,204266,2,Legitimate Transaction,0,Legitimate Transaction,1
1076220,1076220,1076220,2023-04-23 07:58:53,2389,5112,275.75,9705533,112,Legitimate Transaction,0,Legitimate Transaction,4
1578888,1578888,1578888,2023-06-14 15:19:12,4915,8182,1126.37,14224752,164,Fraudulent Transaction Internet,1,Fraudulent Transaction,6
817259,817259,817259,2023-03-27 07:58:58,2967,6720,32.41,7372738,85,Legitimate Transaction,0,Legitimate Transaction,3
1018820,1018820,1018820,2023-04-17 08:11:54,1817,6227,2165.27,9187914,106,Fraudulent Transaction Internet,1,Fraudulent Transaction,4
1439993,1439993,1439993,2023-05-31 07:52:38,2668,2377,82.24,12988358,150,Legitimate Transaction,0,Legitimate Transaction,5
1649749,1649749,1649749,2023-06-22 05:26:11,4084,9246,1126.0,14880371,172,Fraudulent Transaction Internet,1,Fraudulent Transaction,6
747547,747547,747547,2023-03-19 20:14:27,279,7789,1161.57,6725667,77,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
294487,294487,294487,2023-01-31 14:21:57,4,3279,679.31,2643717,30,Legitimate Transaction,0,Legitimate Transaction,1
629828,629828,629828,2023-03-07 14:19:16,3209,7143,486.98,5667556,65,Legitimate Transaction,0,Legitimate Transaction,3
1597103,1597103,1597103,2023-06-16 13:41:16,3477,7042,1155.22,14391676,166,Fraudulent Transaction Internet,1,Fraudulent Transaction,6
409846,409846,409846,2023-02-12 14:52:33,2156,345,24.22,3682353,42,Legitimate Transaction,0,Legitimate Transaction,2
1171908,1171908,1171908,2023-05-03 08:04:21,4406,1912,142.49,10569861,122,Legitimate Transaction,0,Legitimate Transaction,5
968311,968311,968311,2023-04-11 20:46:29,4314,2312,724.58,8714789,100,Legitimate Transaction,0,Legitimate Transaction,4
1717994,1717994,1717994,2023-06-29 07:42:46,3557,7176,240.44,15493366,179,Legitimate Transaction,0,Legitimate Transaction,6
1186234,1186234,1186234,2023-05-04 15:14:06,2574,1121,85.19,10682046,123,Legitimate Transaction,0,Legitimate Transaction,5
1138839,1138839,1138839,2023-04-29 16:20:55,1312,7409,13.42,10254055,118,Legitimate Transaction,0,Legitimate Transaction,4
996803,996803,996803,2023-04-14 19:46:20,4608,9918,63.25,8970380,103,Legitimate Transaction,0,Legitimate Transaction,4
1036386,1036386,1036386,2023-04-19 04:35:45,4718,3191,871.57,9347745,108,Legitimate Transaction,0,Legitimate Transaction,4
412115,412115,412115,2023-02-12 20:13:47,655,6000,671.04,3701627,42,Legitimate Transaction,0,Legitimate Transaction,2
439649,439649,439649,2023-02-15 16:36:10,1751,5212,259.45,3947770,45,Legitimate Transaction,0,Legitimate Transaction,2
724004,724004,724004,2023-03-17 11:58:52,2530,1183,1958.7,6523132,75,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
1115131,1115131,1115131,2023-04-27 09:24:15,1465,6524,315.78,10056255,116,Legitimate Transaction,0,Legitimate Transaction,4
181899,181899,181899,2023-01-19 22:27:19,1724,5876,463.04,1636039,18,Fraudulent Transaction DAB,1,Fraudulent Transaction,1
585545,585545,585545,2023-03-03 03:03:23,2281,6037,275.55,5281403,61,Legitimate Transaction,0,Legitimate Transaction,3
358509,358509,358509,2023-02-07 09:53:31,283,6545,674.26,3232411,37,Legitimate Transaction,0,Legitimate Transaction,2
658608,658608,658608,2023-03-10 14:19:40,3900,9466,519.46,5926780,68,Legitimate Transaction,0,Legitimate Transaction,3
802119,802119,802119,2023-03-25 14:01:24,2582,9446,166.72,7221684,83,Legitimate Transaction,0,Legitimate Transaction,3
459785,459785,459785,2023-02-17 18:26:24,3955,7696,201.71,4127184,47,Legitimate Transaction,0,Legitimate Transaction,2
1285243,1285243,1285243,2023-05-15 03:46:08,179,9048,403.75,11591168,134,Legitimate Transaction,0,Legitimate Transaction,5
442663,442663,442663,2023-02-16 05:42:58,4316,2076,67.23,3994978,46,Legitimate Transaction,0,Legitimate Transaction,2
1671645,1671645,1671645,2023-06-24 10:10:14,1938,1792,371.28,15070214,174,Legitimate Transaction,0,Legitimate Transaction,6
360060,360060,360060,2023-02-07 12:03:50,2858,313,367.4,3240230,37,Legitimate Transaction,0,Legitimate Transaction,2
608769,608769,608769,2023-03-05 11:36:11,3534,1983,304.85,5484971,63,Legitimate Transaction,0,Legitimate Transaction,3
734051,734051,734051,2023-03-18 12:33:45,2285,1662,1092.24,6611625,76,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
1735500,1735500,1735500,2023-07-01 03:21:00,4042,7890,568.87,15650460,181,Legitimate Transaction,0,Legitimate Transaction,7
505985,505985,505985,2023-02-22 14:51:10,1,4076,522.41,4546270,52,Legitimate Transaction,0,Legitimate Transaction,2
1166290,1166290,1166290,2023-05-02 13:59:14,2788,1680,729.21,10504754,121,Legitimate Transaction,0,Legitimate Transaction,5
772763,772763,772763,2023-03-22 12:48:39,1257,4025,254.77,6958119,80,Legitimate Transaction,0,Legitimate Transaction,3
532184,532184,532184,2023-02-25 11:24:28,2096,6818,171.55,4793068,55,Legitimate Transaction,0,Legitimate Transaction,2
867411,867411,867411,2023-04-01 11:18:15,983,1836,1073.8,7816695,90,Fraudulent Transaction Internet,1,Fraudulent Transaction,4
552840,552840,552840,2023-02-27 13:14:13,4557,8340,1094.62,4972453,57,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
1541734,1541734,1541734,2023-06-10 18:05:53,1492,8126,180.74,13889153,160,Legitimate Transaction,0,Legitimate Transaction,6
1313407,1313407,1313407,2023-05-17 23:00:20,3914,494,485.81,11833220,136,Legitimate Transaction,0,Legitimate Transaction,5
989543,989543,989543,2023-04-14 06:56:12,2099,6077,45.59,8924172,103,Legitimate Transaction,0,Legitimate Transaction,4
1267424,1267424,1267424,2023-05-13 07:24:59,4505,4007,249.28,11431499,132,Legitimate Transaction,0,Legitimate Transaction,5
684790,684790,684790,2023-03-13 10:45:23,1270,380,1002.62,6173123,71,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
923984,923984,923984,2023-04-07 09:05:04,3295,2606,151.02,8327104,96,Legitimate Transaction,0,Legitimate Transaction,4
25399,25399,25399,2023-01-03 13:57:26,4187,9160,74.85,223046,2,Legitimate Transaction,0,Legitimate Transaction,1
689291,689291,689291,2023-03-13 18:06:41,1213,9402,1087.84,6199601,71,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
1052855,1052855,1052855,2023-04-20 16:36:26,2589,5279,46.78,9477386,109,Legitimate Transaction,0,Legitimate Transaction,4
1706521,1706521,1706521,2023-06-28 01:20:11,3570,1588,46.58,15384011,178,Legitimate Transaction,0,Legitimate Transaction,6
1208128,1208128,1208128,2023-05-07 00:50:29,2112,6300,588.77,10889429,126,Legitimate Transaction,0,Legitimate Transaction,5
1348050,1348050,1348050,2023-05-21 13:50:40,4961,1291,596.89,12145840,140,Legitimate Transaction,0,Legitimate Transaction,5
1084658,1084658,1084658,2023-04-24 05:47:11,833,2325,344.66,9784031,113,Legitimate Transaction,0,Legitimate Transaction,4
781886,781886,781886,2023-03-23 12:20:36,2731,6903,166.49,7042836,81,Legitimate Transaction,0,Legitimate Transaction,3
849972,849972,849972,2023-03-30 14:01:42,267,4587,5.03,7653702,88,Legitimate Transaction,0,Legitimate Transaction,3
748829,748829,748829,2023-03-20 04:42:47,3324,8332,234.32,6756167,78,Legitimate Transaction,0,Legitimate Transaction,3
1559469,1559469,1559469,2023-06-12 14:44:44,1687,2049,571.27,14049884,162,Legitimate Transaction,0,Legitimate Transaction,6
1322083,1322083,1322083,2023-05-18 19:16:25,2539,4755,342.36,11906185,137,Legitimate Transaction,0,Legitimate Transaction,5
358323,358323,358323,2023-02-07 09:36:04,1681,709,1575.18,3231364,37,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
1203595,1203595,1203595,2023-05-06 12:23:30,4043,9027,63.44,10844610,125,Legitimate Transaction,0,Legitimate Transaction,5
278655,278655,278655,2023-01-30 02:51:53,2805,8416,1492.31,2515913,29,Fraudulent Transaction Internet,1,Fraudulent Transaction,1
739118,739118,739118,2023-03-19 04:11:35,341,2352,1021.69,6667895,77,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
1313037,1313037,1313037,2023-05-17 20:37:17,3222,7944,299.42,11824637,136,Legitimate Transaction,0,Legitimate Transaction,5
879285,879285,879285,2023-04-02 14:22:22,658,4615,472.93,7914142,91,Legitimate Transaction,0,Legitimate Transaction,4
1249346,1249346,1249346,2023-05-11 09:09:20,4928,1614,991.43,11264960,130,Legitimate Transaction,0,Legitimate Transaction,5
825020,825020,825020,2023-03-28 03:05:16,2593,4661,410.11,7441516,86,Legitimate Transaction,0,Legitimate Transaction,3
1511908,1511908,1511908,2023-06-07 15:58:40,2348,5725,128.41,13622320,157,Legitimate Transaction,0,Legitimate Transaction,6
572300,572300,572300,2023-03-01 13:57:24,699,5778,1485.67,5147844,59,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
811975,811975,811975,2023-03-26 14:30:46,625,3750,705.26,7309846,84,Legitimate Transaction,0,Legitimate Transaction,3
585316,585316,585316,2023-03-03 01:37:14,1547,3112,1849.03,5276234,61,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
163499,163499,163499,2023-01-18 04:06:56,371,1865,887.16,1483616,17,Legitimate Transaction,0,Legitimate Transaction,1
399567,399567,399567,2023-02-11 13:41:32,520,7609,1084.86,3591692,41,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
303958,303958,303958,2023-02-01 14:17:47,4968,8638,190.92,2729867,31,Legitimate Transaction,0,Legitimate Transaction,2
785367,785367,785367,2023-03-23 18:37:19,2749,1189,999.04,7065439,81,Legitimate Transaction,0,Legitimate Transaction,3
832390,832390,832390,2023-03-28 16:34:33,4729,682,561.05,7490073,86,Legitimate Transaction,0,Legitimate Transaction,3
231322,231322,231322,2023-01-25 05:28:42,215,3609,468.39,2093322,24,Legitimate Transaction,0,Legitimate Transaction,1
730884,730884,730884,2023-03-18 07:52:07,1223,1986,624.79,6594727,76,Legitimate Transaction,0,Legitimate Transaction,3
286601,286601,286601,2023-01-30 17:33:40,2560,338,597.87,2568820,29,Legitimate Transaction,0,Legitimate Transaction,1
650064,650064,650064,2023-03-09 16:15:14,1733,280,372.97,5847314,67,Legitimate Transaction,0,Legitimate Transaction,3
